pmcid,table_id,table_label,x,y,z
8975249,T2,TABLE 2,-18.0,-28.0,66.0
6371424,Tab2,Table 2,48.0,-57.0,-18.0
6371424,Tab2,Table 2,-39.0,-72.0,-15.0
6371424,Tab2,Table 2,54.0,33.0,9.0
7522851,t0010,Table 2,3.0,3.0,54.0
7522851,t0010,Table 2,7.0,-12.0,49.0
7522851,t0010,Table 2,-63.0,-42.0,-18.0
7522851,t0010,Table 2,-57.0,-15.0,-27.0
7522851,t0010,Table 2,-18.0,-57.0,-21.0
7522851,t0010,Table 2,33.0,39.0,-15.0
7522851,t0010,Table 2,-42.0,6.0,-45.0
7522851,t0010,Table 2,45.0,12.0,-45.0
7522851,t0015,Table 3,30.0,-87.0,-9.0
7522851,t0015,Table 3,-21.0,-87.0,-15.0
7522851,t0015,Table 3,-21.0,45.0,15.0
7522851,t0015,Table 3,-24.0,51.0,15.0
7522851,t0015,Table 3,33.0,42.0,45.0
7522851,t0015,Table 3,-15.0,21.0,-18.0
7522851,t0015,Table 3,12.0,51.0,-12.0
9204219,T2,TABLE 2,16.0,-16.0,45.0
9204219,T2,TABLE 2,-50.0,-54.0,-60.0
9204219,T2,TABLE 2,28.0,24.0,39.0
8446353,T2,TABLE 2,12.0,-72.0,-15.0
8446353,T2,TABLE 2,21.0,-63.0,0.0
8446353,T2,TABLE 2,3.0,-75.0,6.0
8446353,T2,TABLE 2,51.0,-15.0,54.0
8446353,T2,TABLE 2,9.0,33.0,63.0
8446353,T2,TABLE 2,42.0,-39.0,36.0
8446353,T2,TABLE 2,6.0,-21.0,-12.0
8446353,T2,TABLE 2,-3.0,-54.0,18.0
8446353,T2,TABLE 2,42.0,-42.0,48.0
8446353,T3,TABLE 3,9.0,-84.0,-3.0
8446353,T3,TABLE 3,9.0,30.0,63.0
8446353,T3,TABLE 3,33.0,0.0,63.0
8446353,T3,TABLE 3,30.0,-30.0,66.0
8446353,T3,TABLE 3,-30.0,39.0,-6.0
8446353,T3,TABLE 3,15.0,-3.0,51.0
8375680,T2,TABLE 2,-9.0,42.0,57.0
8375680,T2,TABLE 2,-9.0,36.0,54.0
8375680,T2,TABLE 2,-9.0,42.0,57.0
8375680,T2,TABLE 2,60.0,0.0,18.0
8375680,T2,TABLE 2,-57.0,-6.0,9.0
8375680,T2,TABLE 2,60.0,0.0,18.0
8375680,T2,TABLE 2,42.0,-6.0,48.0
8375680,T2,TABLE 2,-63.0,-24.0,3.0
8375680,T2,TABLE 2,60.0,0.0,18.0
8375680,T2,TABLE 2,0.0,42.0,48.0
8754678,T2,Table 2,-42.0,6.0,-40.0
8754678,T2,Table 2,-30.0,-32.0,20.0
8754678,T2,Table 2,-2.0,-18.0,42.0
8754678,T2,Table 2,-42.0,0.0,-24.0
8754678,T2,Table 2,-48.0,-32.0,34.0
8754678,T2,Table 2,-54.0,-44.0,-22.0
8754678,T2,Table 2,-36.0,-6.0,14.0
8754678,T2,Table 2,-22.0,-2.0,-16.0
8754678,T2,Table 2,-46.0,-36.0,-30.0
8754678,T2,Table 2,28.0,-26.0,-20.0
8754678,T2,Table 2,52.0,-34.0,12.0
8754678,T2,Table 2,56.0,-16.0,4.0
8754678,T2,Table 2,38.0,20.0,-42.0
8754678,T2,Table 2,46.0,14.0,50.0
8754678,T2,Table 2,-20.0,-34.0,-18.0
8754678,T2,Table 2,-32.0,30.0,-4.0
8754678,T2,Table 2,-40.0,-24.0,-16.0
8754678,T2,Table 2,42.0,4.0,-36.0
8754678,T2,Table 2,30.0,-26.0,18.0
8754678,T2,Table 2,1.0,-16.0,40.0
8754678,T2,Table 2,46.0,-46.0,-16.0
8754678,T2,Table 2,20.0,-12.0,-8.0
8754678,T2,Table 2,40.0,2.0,-34.0
8754678,T2,Table 2,-34.0,0.0,-26.0
8754678,T2,Table 2,-30.0,48.0,32.0
8754678,T2,Table 2,-38.0,4.0,14.0
8754678,T2,Table 2,-52.0,-10.0,-6.0
8754678,T2,Table 2,-38.0,-26.0,8.0
8754678,T2,Table 2,-22.0,10.0,-40.0
8754678,T2,Table 2,-34.0,14.0,62.0
8754678,T2,Table 2,-50.0,-2.0,-4.0
8754678,T2,Table 2,40.0,40.0,-6.0
8754678,T2,Table 2,38.0,-16.0,-16.0
8316979,T2,TABLE 2,42.0,-39.0,-30.0
8316979,T2,TABLE 2,-48.0,-39.0,-2.0
8316979,T2,TABLE 2,-39.0,-24.0,15.0
8316979,T2,TABLE 2,24.0,9.0,-6.0
8316979,T2,TABLE 2,-21.0,6.0,-3.0
8316979,T2,TABLE 2,-18.0,-54.0,18.0
8316979,T2,TABLE 2,21.0,-51.0,18.0
8316979,T2,TABLE 2,21.0,-87.0,18.0
8316979,T2,TABLE 2,51.0,-57.0,36.0
8316979,T2,TABLE 2,-6.0,-48.0,27.0
8316979,T2,TABLE 2,18.0,-63.0,30.0
8316979,T2,TABLE 2,54.0,-45.0,39.0
8316979,T2,TABLE 2,-36.0,-60.0,42.0
8316979,T2,TABLE 2,-36.0,27.0,42.0
8316979,T2,TABLE 2,21.0,30.0,48.0
8316979,T2,TABLE 2,-12.0,6.0,63.0
8316979,T2,TABLE 2,51.0,-48.0,-24.0
8316979,T2,TABLE 2,-18.0,-54.0,15.0
8316979,T2,TABLE 2,21.0,-51.0,12.0
8316979,T2,TABLE 2,21.0,-84.0,15.0
8316979,T2,TABLE 2,3.0,-33.0,24.0
8316979,T2,TABLE 2,-6.0,12.0,57.0
8316979,T3,TABLE 3,45.0,-72.0,-3.0
8316979,T3,TABLE 3,-33.0,-21.0,60.0
8316979,T4,TABLE 4,-45.0,18.0,-30.0
8316979,T4,TABLE 4,-48.0,12.0,-12.0
8316979,T4,TABLE 4,-39.0,-75.0,6.0
8316979,T4,TABLE 4,-27.0,-87.0,30.0
8316979,T5,TABLE 5,45.0,-84.0,-15.0
8316979,T5,TABLE 5,12.0,-78.0,36.0
8316979,T5,TABLE 5,21.0,27.0,30.0
8316979,T5,TABLE 5,-18.0,-75.0,42.0
8316979,T5,TABLE 5,-12.0,-42.0,66.0
8316979,T5,TABLE 5,0.0,18.0,60.0
7334452,t02,Table 2.,-9,39,-9
7334452,t02,Table 2.,9,36,-15
7334452,t02,Table 2.,-6,66,6
7334452,t02,Table 2.,-3,-24,42
7334452,t02,Table 2.,42,36,6
7334452,t02,Table 2.,-39,6,-3
7334452,t02,Table 2.,57,-30,42
7334452,t02,Table 2.,-57,-42,36
7334452,t02,Table 2.,9,30,18
7334452,t02,Table 2.,57,3,9
7334452,t02,Table 2.,0,12,45
7334452,t02,Table 2.,15,9,39
7334452,t02,Table 2.,39,6,6
8291150,T2,Table 2,24.0,6.0,10.0
8291150,T2,Table 2,52.0,12.0,20.0
8291150,T2,Table 2,38.0,4.0,26.0
8291150,T2,Table 2,16.0,-4.0,12.0
8291150,T2,Table 2,-44.0,0.0,24.0
8291150,T2,Table 2,32.0,-30.0,56.0
8291150,T2,Table 2,-50.0,0.0,44.0
8291150,T2,Table 2,-18.0,-28.0,58.0
8291150,T2,Table 2,40.0,-72.0,30.0
8291150,T2,Table 2,32.0,-18.0,60.0
8291150,T2,Table 2,-48.0,-46.0,2.0
8291150,T2,Table 2,0.0,-76.0,30.0
8291150,T2,Table 2,14.0,-42.0,58.0
8291150,T2,Table 2,-2.0,-74.0,32.0
8291150,T2,Table 2,-28.0,-6.0,4.0
6369363,T2,Table 2,43.0,-74.0,17.0
6369363,T2,Table 2,13.0,-68.0,47.0
6369363,T2,Table 2,16.0,-65.0,11.0
6369363,T2,Table 2,-41.0,-5.0,53.0
6369363,T2,Table 2,40.0,4.0,35.0
6369363,T2,Table 2,-5.0,-71.0,29.0
6369363,T2,Table 2,-5.0,46.0,17.0
6369363,T2,Table 2,13.0,-29.0,-25.0
6616568,Tab2,Table 2,-33.0,48.0,27.0
6616568,Tab2,Table 2,30.0,51.0,27.0
6616568,Tab2,Table 2,-6.0,45.0,3.0
6616568,Tab2,Table 2,12.0,15.0,9.0
9797864,T2,Table 2,9.0,27.0,48.0
9797864,T3,Table 3,30.0,-69.0,-42.0
9797864,T3,Table 3,-36.0,-66.0,-3.0
9797864,T3,Table 3,33.0,-51.0,3.0
9797864,T3,Table 3,36.0,-36.0,51.0
9797864,T3,Table 3,0.0,-36.0,48.0
9686287,T2,TABLE 2,44.0,10.0,5.0
6472434,t1-ndt-15-947,Table 1,39.0,-26.0,51.0
6472434,t1-ndt-15-947,Table 1,4.0,-40.0,43.0
6472434,t1-ndt-15-947,Table 1,48.0,-13.0,31.0
6472434,t1-ndt-15-947,Table 1,20.0,75.0,12.0
6472434,t1-ndt-15-947,Table 1,50.0,-25.0,8.0
6472434,t1-ndt-15-947,Table 1,21.0,-69.0,30.0
6472434,t2-ndt-15-947,Table 2,-5.0,-49.0,40.0
6279930,T2,Table 2,-33.0,-42.0,-38.0
6279930,T2,Table 2,15.0,-18.0,9.0
6279930,T2,Table 2,0.0,-21.0,39.0
6279930,T2,Table 2,45.0,30.0,36.0
6279930,T2,Table 2,-40.0,-15.0,3.0
6279930,T2,Table 2,40.0,-18.0,0.0
6279930,T2,Table 2,6.0,18.0,30.0
6853889,T2,Table 2,-26,-24,68
6853889,T2,Table 2,-38,-32,56
6853889,T2,Table 2,-46,-20,44
6853889,T2,Table 2,58,-2,32
6853889,T2,Table 2,-6,-16,14
